web-scraper-order,web-scraper-start-url,pagination,product_url,product_url-href,category,sub-categories,item_reviewed,price,image_url-src
"1646841045-3875","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=31","Disney
							
						

                            Pink Disney Minnie Mouse Reward Chart Set","https://www.primark.com/en/all-products/homeware/shop-by-room/study-desk-accessories/pink-disney-minnie-mouse-reward-chart-set/p/210153175","homeware","[{""sub-categories"":""all homeware""},{""sub-categories"":""study & desk""}]","Pink Disney Minnie Mouse Reward Chart Set","£3.50","https://primedia.primark.com/i/primark/210153175-01?w=1000&h=1000&img404=missing_product&v=1646841041383&locale=en-*,*"
"1646834648-2667","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=6","New
                        

                        
		

                            Baby Ecru Ribbed T-Shirt And Leggings Set 2 Piece","https://www.primark.com/en/all-products/kids/baby-newborn-clothes/baby-boy-clothes/baby-ecru-ribbed-t-shirt-and-leggings-set-2-piece/p/210204292","kids clothes","[{""sub-categories"":""baby & newborn clothes""},{""sub-categories"":""baby boy clothes""}]","Baby Ecru Ribbed T-Shirt And Leggings Set 2 Piece","£5.00","https://primedia.primark.com/i/primark/210204292-01?w=1000&h=1000&img404=missing_product&v=1646834644462&locale=en-*,*"
"1646837058-3158","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=16","Stainless Steel Facial Roller","https://www.primark.com/en/all-products/cosmetics/accessories/makeup-essentials/stainless-steel-facial-roller/p/210187664","makeup & cosmetics","[{""sub-categories"":""beauty accessories""},{""sub-categories"":""makeup tools: brushes, curlers""}]","Stainless Steel Facial Roller","£5.00","https://primedia.primark.com/i/primark/210187664-01?w=1000&h=1000&img404=missing_product&v=1646837055520&locale=en-*,*"
"1646837020-3150","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=16","Brown High Shine Miami Briefs","https://www.primark.com/en/all-products/womenswear/clothing/underwear/lace-brazilian/brown-high-shine-miami-briefs/p/210160303","all women's","[{""sub-categories"":""clothing""},{""sub-categories"":""lingerie & underwear""},{""sub-categories"":""briefs & knickers""}]","Brown High Shine Miami Briefs","£1.50","https://primedia.primark.com/i/primark/210160303-01?w=1000&h=1000&img404=missing_product&v=1646837017912&locale=en-*,*"
"1646834824-2702","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=7","New
                        

                        
		

                            Ivory Canvas Floral Print Wall Art","https://www.primark.com/en/all-products/homeware/home-furnishings/home-decor-accessories/ivory-canvas-floral-print-wall-art/p/210231573","homeware","[{""sub-categories"":""home furnishings""},{""sub-categories"":""home décor accessories""}]","Ivory Canvas Floral Print Wall Art","£3.50","https://primedia.primark.com/i/primark/210231573-01?w=1000&h=1000&img404=missing_product&v=1646834820624&locale=en-*,*"
"1646836456-3034","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=14","Disney
							
						

                            Mixed Print Disney Sketch Briefs 6 Pack","https://www.primark.com/en/all-products/kids/kids-accessories/mixed-print-disney-sketch-briefs-6-pack/p/210158361","kids clothes","[{""sub-categories"":""kids accessories""}]","Mixed Print Disney Sketch Briefs 6 Pack","£4.50","https://primedia.primark.com/i/primark/210158361-01?w=1000&h=1000&img404=missing_product&v=1646836452675&locale=en-*,*"
"1646835165-2771","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=8","New
                        

                        
		

                            Cream Floral Print Cosy Knit Camisole","https://www.primark.com/en/all-products/womenswear/clothing/pyjamas/cream-floral-print-cosy-knit-camisole/p/210192249","all women's","[{""sub-categories"":""clothing""},{""sub-categories"":""pyjamas""}]","Cream Floral Print Cosy Knit Camisole","£5.00","https://primedia.primark.com/i/primark/210192249-01?w=1000&h=1000&img404=missing_product&v=1646835162748&locale=en-*,*"
"1646839493-3622","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=26","Black Rattan Bed Side Table","https://www.primark.com/en/all-products/homeware/home-furnishings/home-storage/black-rattan-bed-side-table/p/210092501","homeware","[{""sub-categories"":""home furnishings""},{""sub-categories"":""home storage""}]","Black Rattan Bed Side Table","£20.00","https://primedia.primark.com/i/primark/210092501-01?w=1000&h=1000&img404=missing_product&v=1646839490937&locale=en-*,*"
"1646837520-3248","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=18","Forest Green Studded Chunky Strap Mules","https://www.primark.com/en/all-products/womenswear/shoes-boots/heels-wedges/forest-green-studded-chunky-strap-mules/p/210140962","all women's","[{""sub-categories"":""shoes & boots""},{""sub-categories"":""heels & wedges""}]","Forest Green Studded Chunky Strap Mules","£14.00","https://primedia.primark.com/i/primark/210140962-01?w=1000&h=1000&img404=missing_product&v=1646837516392&locale=en-*,*"
"1646844849-4640","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=47","Ps Prep And Perfect Performance Setting Mist","https://www.primark.com/en/all-products/cosmetics/beauty-routine/foundations-powders/ps-prep-and-perfect-performance-setting-mist/p/130887472","makeup & cosmetics","[{""sub-categories"":""makeup sets & beauty products""},{""sub-categories"":""foundation, concealer""}]","Ps Prep And Perfect Performance Setting Mist","£3.00","https://primedia.primark.com/i/primark/130887472-01?w=1000&h=1000&img404=missing_product&v=1646844846126&locale=en-*,*"
"1646842981-4268","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=39","Baby Nail Clippers And Scissors Set","https://www.primark.com/en/all-products/cosmetics/makeup/kids-makeup-kits/baby-nail-clippers-and-scissors-set/p/134360120","makeup & cosmetics","[{""sub-categories"":""eye & face makeup""},{""sub-categories"":""lip glosses & nail kits""}]","Baby Nail Clippers And Scissors Set","£1.00","https://primedia.primark.com/i/primark/134360120-01?w=1000&h=1000&img404=missing_product&v=1646842978179&locale=en-*,*"
"1646842215-4113","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=36","Black No Show Footie Socks 5 Pack","https://www.primark.com/en/all-products/womenswear/clothing/socks-tights/black-no-show-footie-socks-5-pack/p/134175510","all women's","[{""sub-categories"":""clothing""},{""sub-categories"":""socks & tights""}]","Black No Show Footie Socks 5 Pack","£3.00","https://primedia.primark.com/i/primark/134175510-01?w=1000&h=1000&img404=missing_product&v=1646842212506&locale=en-*,*"
"1646843780-4423","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=43","Ps Hyaluronic Acid Serum","https://www.primark.com/en/all-products/cosmetics/beauty-routine/moisturisers-masks/face-creams-oils/ps-hyaluronic-acid-serum/p/132960210","makeup & cosmetics","[{""sub-categories"":""makeup sets & beauty products""},{""sub-categories"":""moisturisers, face & hand cream""},{""sub-categories"":""face creams, face oils & masks""}]","Ps Hyaluronic Acid Serum","£3.50","https://primedia.primark.com/i/primark/132960210-01?w=1000&h=1000&img404=missing_product&v=1646843777936&locale=en-*,*"
"1646839867-3695","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=27","Beige Ribbed Footless Tights","https://www.primark.com/en/all-products/womenswear/clothing/socks-tights/beige-ribbed-footless-tights/p/210119958","all women's","[{""sub-categories"":""clothing""},{""sub-categories"":""socks & tights""}]","Beige Ribbed Footless Tights","£6.00","https://primedia.primark.com/i/primark/210119958-01?w=1000&h=1000&img404=missing_product&v=1646839865042&locale=en-*,*"
"1646837077-3162","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=16","Sky Blue Faux PU Leather Wave Quilted Chain Crossbody bag","https://www.primark.com/en/all-products/womenswear/accessories/handbags/crossbody/sky-blue-faux-pu-leather-wave-quilted-chain-crossbody-bag/p/210213011","all women's","[{""sub-categories"":""accessories""},{""sub-categories"":""handbags""},{""sub-categories"":""crossbody bags""}]","Sky Blue Faux PU Leather Wave Quilted Chain Crossbody bag","£10.00","https://primedia.primark.com/i/primark/210213011-01?w=1000&h=1000&img404=missing_product&v=1646837074925&locale=en-*,*"
"1646835180-2774","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=8","New
                        

                        
		

		
								Disney
							
						

                            Grey Disney Mickey Mouse Sketch Print Baseball Cap","https://www.primark.com/en/all-products/womenswear/accessories/hats-scarves-gloves/grey-disney-mickey-mouse-sketch-print-baseball-cap/p/210220691","all women's","[{""sub-categories"":""accessories""},{""sub-categories"":""hats, scarves & gloves""}]","Grey Disney Mickey Mouse Sketch Print Baseball Cap","£5.00","https://primedia.primark.com/i/primark/210220691-01?w=1000&h=1000&img404=missing_product&v=1646835176624&locale=en-*,*"
"1646835641-2869","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=10","New
                        

                        
		

                            Younger Girl Daisy Print T-Shirt And Rara Skirt Set 2 Piece","https://www.primark.com/en/all-products/kids/girls-clothes/age-2-7/younger-girl-daisy-print-t-shirt-and-rara-skirt-set-2-piece/p/210222800","kids clothes","[{""sub-categories"":""girls clothes""},{""sub-categories"":""girls clothes age 2-7""}]","Younger Girl Daisy Print T-Shirt And Rara Skirt Set 2 Piece","£8.00","https://primedia.primark.com/i/primark/210222800-01?w=1000&h=1000&img404=missing_product&v=1646835637966&locale=en-*,*"
"1646845249-4721","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=49","Fire Colour And Care Nail Polish","https://www.primark.com/en/all-products/cosmetics/makeup/false-nails-polishes/fire-colour-and-care-nail-polish/p/126286457","makeup & cosmetics","[{""sub-categories"":""eye & face makeup""},{""sub-categories"":""false nails & polishes""}]","Fire Colour And Care Nail Polish","£1.50","https://primedia.primark.com/i/primark/126286457-01-Fire-Colour-And-Care-Nail-Polish?w=1000&h=1000&img404=missing_product&v=1646845245451&locale=en-*,*"
"1646837400-3223","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=18","Beige Borg Mittens","https://www.primark.com/en/all-products/womenswear/accessories/hats-scarves-gloves/beige-borg-mittens/p/210172937","all women's","[{""sub-categories"":""accessories""},{""sub-categories"":""hats, scarves & gloves""}]","Beige Borg Mittens","£5.00","https://primedia.primark.com/i/primark/210172937-01?w=1000&h=1000&img404=missing_product&v=1646837396615&locale=en-*,*"
"1646835895-2921","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=11","New
                        

                        
		

                            Baby Girl Pastel Ankle Leggings 2 Pack","https://www.primark.com/en/all-products/kids/baby-newborn-clothes/baby-girl-clothes/baby-girl-pastel-ankle-leggings-2-pack/p/210186049","kids clothes","[{""sub-categories"":""baby & newborn clothes""},{""sub-categories"":""baby girl clothes""}]","Baby Girl Pastel Ankle Leggings 2 Pack","£3.00","https://primedia.primark.com/i/primark/210186049-01?w=1000&h=1000&img404=missing_product&v=1646835892293&locale=en-*,*"
"1646836775-3100","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=15","Burnt Pink Disney Minnie Mouse V-Neck Sweater","https://www.primark.com/en/all-products/womenswear/clothing/jumpers-sweatshirts/jumpers-sweaters/burnt-pink-disney-minnie-mouse-v-neck-sweater/p/210190587","all women's","[{""sub-categories"":""clothing""},{""sub-categories"":""jumpers""},{""sub-categories"":""jumpers & sweaters""}]","Burnt Pink Disney Minnie Mouse V-Neck Sweater","£10.00","https://primedia.primark.com/i/primark/210190587-01?w=1000&h=1000&img404=missing_product&v=1646836771554&locale=en-*,*"
"1646841951-4059","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=35","Disney
							
						

                            Blue Disney Lilo And Stitch Gift Wrap 5m","https://www.primark.com/en/all-products/homeware/shop-by-room/study-desk-accessories/blue-disney-lilo-and-stitch-gift-wrap-5m/p/210124214","homeware","[{""sub-categories"":""all homeware""},{""sub-categories"":""study & desk""}]","Blue Disney Lilo And Stitch Gift Wrap 5m","£1.50","https://primedia.primark.com/i/primark/210124214-01?w=1000&h=1000&img404=missing_product&v=1646841948527&locale=en-*,*"
"1646843403-4348","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=41","Grey Knit Trainers","https://www.primark.com/en/all-products/womenswear/shoes-boots/running-sneakers/grey-knit-trainers/p/133891059","all women's","[{""sub-categories"":""shoes & boots""},{""sub-categories"":""trainers""}]","Grey Knit Trainers","£10.00","https://primedia.primark.com/i/primark/133891059-01?w=1000&h=1000&img404=missing_product&v=1646843400197&locale=en-*,*"
"1646842648-4201","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=38","Blue And Floral Woven Non Plt Face Coverings 2 Pack","https://www.primark.com/en/all-products/womenswear/accessories/hats-scarves-gloves/blue-and-floral-woven-non-plt-face-coverings-2-pack/p/134522679","all women's","[{""sub-categories"":""accessories""},{""sub-categories"":""hats, scarves & gloves""}]","Blue And Floral Woven Non Plt Face Coverings 2 Pack","£2.50","https://primedia.primark.com/i/primark/134522679-01?w=1000&h=1000&img404=missing_product&v=1646842645007&locale=en-*,*"
"1646842670-4205","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=38","Ps Wet Look Lip Kit","https://www.primark.com/en/all-products/cosmetics/makeup/lipstick-glosses-liners/ps-wet-look-lip-kit/p/134097631","makeup & cosmetics","[{""sub-categories"":""eye & face makeup""},{""sub-categories"":""lipstick, lip glosses & lip liner""}]","Ps Wet Look Lip Kit","£4.00","https://primedia.primark.com/i/primark/134097631-01?w=1000&h=1000&img404=missing_product&v=1646842667289&locale=en-*,*"
"1646844733-4616","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=47","Ps Cosmic Galaxy Metallic Peel Off Face Mask","https://www.primark.com/en/all-products/cosmetics/beauty-routine/moisturisers-masks/face-creams-oils/ps-cosmic-galaxy-metallic-peel-off-face-mask/p/131430710","makeup & cosmetics","[{""sub-categories"":""makeup sets & beauty products""},{""sub-categories"":""moisturisers, face & hand cream""},{""sub-categories"":""face creams, face oils & masks""}]","Ps Cosmic Galaxy Metallic Peel Off Face Mask","£1.50","https://primedia.primark.com/i/primark/131430710-01?w=1000&h=1000&img404=missing_product&v=1646844730780&locale=en-*,*"
